Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,New Product ID,Sales
CA-2015-149538,4/04/2015,8/04/2015,Standard Class,KB-16585,United States,Lafayette,Louisiana,70506,South,TEC-AC-10002926-Logitech Wir,99.98
CA-2015-149538,4/04/2015,8/04/2015,Standard Class,KB-16585,United States,Lafayette,Louisiana,70506,South,OFF-PA-10003797-Xerox 209,19.44
CA-2015-149538,4/04/2015,8/04/2015,Standard Class,KB-16585,United States,Lafayette,Louisiana,70506,South,OFF-PA-10002195-Xerox 1966,12.96
CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,United States,New York City,New York,10009,East,FUR-TA-10001039-KI Adjustabl,464.292
CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,United States,New York City,New York,10009,East,OFF-EN-10001099-Staple envel,68.46
CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,United States,New York City,New York,10009,East,TEC-MA-10003979-Ativa V4110M,2799.96
CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,United States,New York City,New York,10009,East,OFF-AP-10002945-Honeywell En,601.3
CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,United States,New York City,New York,10009,East,TEC-PH-10001536-Spigen Samsu,16.99
CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,United States,New York City,New York,10009,East,TEC-PH-10000526-Vtech CS6719,287.97
CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,United States,New York City,New York,10009,East,OFF-PA-10000213-Xerox 198,44.82
CA-2018-146626,29/12/2018,5/01/2019,Standard Class,BP-11185,United States,Anaheim,California,92804,West,FUR-FU-10002501-Nu-Dell Exec,101.12
CA-2016-123330,21/06/2016,27/06/2016,Standard Class,EP-13915,United States,Deltona,Florida,32725,South,TEC-PH-10001819-Innergie mMi,107.976
CA-2018-155607,26/11/2018,30/11/2018,Standard Class,FG-14260,United States,New York City,New York,10009,East,OFF-AP-10001962-Black & Deck,58.73
CA-2018-155607,26/11/2018,30/11/2018,Standard Class,FG-14260,United States,New York City,New York,10009,East,OFF-BI-10003364-Binding Mach,93.344
CA-2017-151323,23/10/2017,28/10/2017,Standard Class,AB-10255,United States,Seattle,Washington,98103,West,OFF-FA-10002983-Advantus Sli,17.05
CA-2016-146696,14/12/2016,19/12/2016,Standard Class,RD-19480,United States,San Diego,California,92105,West,OFF-BI-10002432-Wilson Jones,8.096
CA-2017-128972,13/11/2017,17/11/2017,Standard Class,TS-21430,United States,Oklahoma City,Oklahoma,73120,Central,FUR-FU-10003096-Master Giant,30.36
CA-2018-128335,29/09/2018,5/10/2018,Standard Class,JA-15970,United States,Mount Vernon,New York,10550,East,OFF-EN-10001539-Staple envel,23.34
CA-2018-128335,29/09/2018,5/10/2018,Standard Class,JA-15970,United States,Mount Vernon,New York,10550,East,OFF-PA-10004996-Speediset Ca,51.55
CA-2016-154886,8/11/2016,12/11/2016,Standard Class,SW-20455,United States,San Francisco,California,94109,West,TEC-AC-10001956-Microsoft Ar,119.9
CA-2017-111213,1/04/2017,5/04/2017,Standard Class,FP-14320,United States,New York City,New York,10009,East,FUR-CH-10000454-Hon Deluxe F,1317.492
CA-2017-111213,1/04/2017,5/04/2017,Standard Class,FP-14320,United States,New York City,New York,10009,East,OFF-SU-10000946-Staple remov,63.84
CA-2017-111213,1/04/2017,5/04/2017,Standard Class,FP-14320,United States,New York City,New York,10009,East,OFF-BI-10004140-Avery Non-St,3.592
CA-2018-161333,2/02/2018,7/02/2018,Standard Class,JL-15835,United States,Los Angeles,California,90045,West,FUR-FU-10003039-Howard Mille,86.26
CA-2018-161333,2/02/2018,7/02/2018,Standard Class,JL-15835,United States,Los Angeles,California,90045,West,OFF-ST-10000464-Multi-Use Pe,139.04
CA-2018-161333,2/02/2018,7/02/2018,Standard Class,JL-15835,United States,Los Angeles,California,90045,West,OFF-AP-10000252-Harmony HEPA,46.8
CA-2018-128734,24/12/2018,31/12/2018,Standard Class,JL-15175,United States,Chandler,Arizona,85224,West,FUR-FU-10001731-Acrylic Self,8.544
CA-2018-128734,24/12/2018,31/12/2018,Standard Class,JL-15175,United States,Chandler,Arizona,85224,West,FUR-CH-10001394-Global Leath,842.376
CA-2015-141796,21/06/2015,21/06/2015,Same Day,JG-15160,United States,Long Beach,New York,11561,East,TEC-PH-10001578-Polycom Soun,1214.85
CA-2018-125101,6/03/2018,10/03/2018,Second Class,SH-19975,United States,San Francisco,California,94109,West,OFF-ST-10000675-File Shuttle,67.78
CA-2018-169929,25/09/2018,28/09/2018,First Class,LS-17200,United States,Helena,Montana,59601,West,OFF-ST-10002352-Iris Project,39.9
US-2015-121566,30/06/2015,6/07/2015,Standard Class,CS-11860,United States,New York City,New York,10011,East,OFF-BI-10004528-Cardinal Pol,2.688
US-2015-121566,30/06/2015,6/07/2015,Standard Class,CS-11860,United States,New York City,New York,10011,East,OFF-AR-10001026-Sanford Uni-,6.6
US-2016-124219,7/08/2016,8/08/2016,First Class,KW-16570,United States,Kirkwood,Missouri,63122,Central,OFF-BI-10002215-Wilson Jones,28.4
US-2016-124219,7/08/2016,8/08/2016,First Class,KW-16570,United States,Kirkwood,Missouri,63122,Central,FUR-FU-10000305-Tenex V2T-RE,212.94
CA-2018-163006,30/06/2018,4/07/2018,Second Class,GH-14410,United States,Chicago,Illinois,60653,Central,TEC-PH-10002584-Samsung Gala,1001.584
CA-2018-163006,30/06/2018,4/07/2018,Second Class,GH-14410,United States,Chicago,Illinois,60653,Central,FUR-CH-10000229-Global Enter,569.058
CA-2018-163006,30/06/2018,4/07/2018,Second Class,GH-14410,United States,Chicago,Illinois,60653,Central,FUR-FU-10003799-Seth Thomas ,14.224
CA-2016-156146,26/10/2016,30/10/2016,Second Class,AG-10495,United States,Peoria,Arizona,85345,West,TEC-PH-10001700-Panasonic KX,105.584
CA-2016-156146,26/10/2016,30/10/2016,Second Class,AG-10495,United States,Peoria,Arizona,85345,West,TEC-PH-10001527-Plantronics ,68.72
CA-2015-111192,30/07/2015,5/08/2015,Standard Class,TS-21430,United States,Seattle,Washington,98103,West,FUR-BO-10002916-Rush Hierloo,1367.84
CA-2017-115378,18/11/2017,23/11/2017,Second Class,AJ-10945,United States,Taylor,Michigan,48180,Central,FUR-CH-10000863-Novimex Swiv,301.96
CA-2016-161627,6/07/2016,11/07/2016,Standard Class,SJ-20215,United States,Pasadena,California,91104,West,FUR-CH-10003968-Novimex Turb,170.352
CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,United States,Midland,Michigan,48640,Central,OFF-AR-10001149-Avery Hi-Lit,3.9
CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,United States,Midland,Michigan,48640,Central,OFF-PA-10000130-Xerox 199,12.84
CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,United States,Midland,Michigan,48640,Central,OFF-PA-10002479-Xerox 4200 S,15.84
CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,United States,Midland,Michigan,48640,Central,FUR-CH-10004997-Hon Every-Da,563.94
CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,United States,Midland,Michigan,48640,Central,OFF-ST-10004950-Acco Perma 3,62.94
CA-2015-121006,10/11/2015,16/11/2015,Standard Class,SC-20020,United States,Midland,Michigan,48640,Central,OFF-ST-10001490-Hot File 7-P,535.41
CA-2017-122903,27/05/2017,29/05/2017,Second Class,LA-16780,United States,Detroit,Michigan,48205,Central,FUR-CH-10002024-HON 5400 Ser,3504.9
CA-2017-122903,27/05/2017,29/05/2017,Second Class,LA-16780,United States,Detroit,Michigan,48205,Central,OFF-PA-10001790-Xerox 1910,144.12
CA-2017-122903,27/05/2017,29/05/2017,Second Class,LA-16780,United States,Detroit,Michigan,48205,Central,OFF-PA-10000994-Xerox 1915,314.55
CA-2016-107741,8/03/2016,10/03/2016,First Class,FC-14335,United States,Pueblo,Colorado,81001,West,OFF-AR-10002399-Dixon Prang ,3.408
CA-2018-106432,19/10/2018,24/10/2018,Standard Class,CA-12265,United States,Waco,Texas,76706,Central,OFF-BI-10002799-SlimView Pol,2.072
CA-2018-106432,19/10/2018,24/10/2018,Standard Class,CA-12265,United States,Waco,Texas,76706,Central,FUR-BO-10004360-Rush Hierloo,328.3992
CA-2017-148908,5/11/2017,8/11/2017,First Class,JH-15985,United States,San Francisco,California,94109,West,OFF-BI-10002082-GBC Twin Loo,53.248
CA-2017-123015,26/12/2017,30/12/2017,Standard Class,AJ-10795,United States,New York City,New York,10024,East,OFF-BI-10004967-Round Ring B,4.992
US-2016-120502,13/04/2016,19/04/2016,Standard Class,BT-11395,United States,Los Angeles,California,90036,West,FUR-FU-10004973-Flat Face Po,37.68
US-2016-120502,13/04/2016,19/04/2016,Standard Class,BT-11395,United States,Los Angeles,California,90036,West,TEC-PH-10003645-Aastra 57i V,258.576
US-2016-120502,13/04/2016,19/04/2016,Standard Class,BT-11395,United States,Los Angeles,California,90036,West,OFF-AP-10004980-3M Replaceme,75.84
CA-2018-108749,12/09/2018,15/09/2018,First Class,DJ-13510,United States,Woonsocket,Rhode Island,2895,East,OFF-PA-10003797-Xerox 209,45.36
CA-2018-108749,12/09/2018,15/09/2018,First Class,DJ-13510,United States,Woonsocket,Rhode Island,2895,East,OFF-BI-10003707-Aluminum Scr,45.78
CA-2018-163335,24/09/2018,27/09/2018,First Class,AG-10675,United States,Columbus,Georgia,31907,South,OFF-ST-10000885-Fellowes Des,40.29
CA-2018-163335,24/09/2018,27/09/2018,First Class,AG-10675,United States,Columbus,Georgia,31907,South,OFF-BI-10002827-Avery Durabl,38.71
CA-2016-134719,10/10/2016,15/10/2016,Standard Class,JD-15790,United States,Jacksonville,Florida,32216,South,OFF-ST-10004459-Tennsco Sing,1801.632
US-2016-154389,27/11/2016,3/12/2016,Standard Class,EH-14125,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002789-LG Exalt,748.752
CA-2016-115567,13/09/2016,18/09/2016,Standard Class,ZC-21910,United States,Columbus,Indiana,47201,Central,TEC-AC-10001314-Case Logic 2,199.96
CA-2016-115567,13/09/2016,18/09/2016,Standard Class,ZC-21910,United States,Columbus,Indiana,47201,Central,FUR-CH-10000015-Hon Multipur,1516.2
US-2018-136679,14/11/2018,18/11/2018,Standard Class,XP-21865,United States,Pasadena,Texas,77506,Central,TEC-AC-10004855-V7 USB Numer,167.952
US-2018-136679,14/11/2018,18/11/2018,Standard Class,XP-21865,United States,Pasadena,Texas,77506,Central,OFF-AR-10003582-Boston Elect,45.04
US-2018-141943,5/05/2018,9/05/2018,Standard Class,DK-12985,United States,San Francisco,California,94122,West,OFF-EN-10003448-Peel & Seel ,23.16
CA-2015-101560,28/11/2015,1/12/2015,Second Class,CS-12250,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773-Eldon Cleatm,397.6
CA-2015-101560,28/11/2015,1/12/2015,Second Class,CS-12250,United States,Columbia,South Carolina,29203,South,OFF-PA-10001363-Xerox 1933,85.96
CA-2015-101560,28/11/2015,1/12/2015,Second Class,CS-12250,United States,Columbia,South Carolina,29203,South,OFF-AR-10004757-Crayola Colo,13.12
CA-2015-101560,28/11/2015,1/12/2015,Second Class,CS-12250,United States,Columbia,South Carolina,29203,South,OFF-BI-10000309-GBC Twin Loo,45.66
CA-2015-159709,10/05/2015,15/05/2015,Standard Class,AI-10855,United States,Kent,Washington,98031,West,OFF-EN-10001434-Strathmore #,158.13
CA-2015-159709,10/05/2015,15/05/2015,Standard Class,AI-10855,United States,Kent,Washington,98031,West,TEC-PH-10003988-LF Elite 3D ,43.6
CA-2017-103982,3/03/2017,8/03/2017,Standard Class,AA-10315,United States,Round Rock,Texas,78664,Central,OFF-SU-10000151-High Speed A,3930.072
CA-2017-103982,3/03/2017,8/03/2017,Standard Class,AA-10315,United States,Round Rock,Texas,78664,Central,OFF-FA-10001332-Acco Banker',2.304
CA-2017-103982,3/03/2017,8/03/2017,Standard Class,AA-10315,United States,Round Rock,Texas,78664,Central,TEC-PH-10000895-Polycom VVX ,431.976
CA-2017-103982,3/03/2017,8/03/2017,Standard Class,AA-10315,United States,Round Rock,Texas,78664,Central,TEC-AC-10002857-Verbatim 25 ,41.72
CA-2016-142454,15/08/2016,19/08/2016,Standard Class,RE-19450,United States,Oakland,California,94601,West,FUR-FU-10004018-Tensor Compu,104.23
CA-2016-142454,15/08/2016,19/08/2016,Standard Class,RE-19450,United States,Oakland,California,94601,West,OFF-ST-10003638-Mobile Perso,70.26
CA-2016-102016,12/09/2016,18/09/2016,Standard Class,TM-21010,United States,Auburn,New York,13021,East,OFF-AR-10004685-Binney & Smi,9.26
CA-2016-102016,12/09/2016,18/09/2016,Standard Class,TM-21010,United States,Auburn,New York,13021,East,OFF-ST-10001713-Gould Plasti,105.98
CA-2016-102016,12/09/2016,18/09/2016,Standard Class,TM-21010,United States,Auburn,New York,13021,East,OFF-FA-10000490-OIC Binder C,1.24
CA-2016-102016,12/09/2016,18/09/2016,Standard Class,TM-21010,United States,Auburn,New York,13021,East,OFF-LA-10002043-Avery 489,20.7
CA-2016-102016,12/09/2016,18/09/2016,Standard Class,TM-21010,United States,Auburn,New York,13021,East,OFF-PA-10002464-HP Office Re,28.9
CA-2016-102016,12/09/2016,18/09/2016,Standard Class,TM-21010,United States,Auburn,New York,13021,East,OFF-EN-10002504-Tyvek  Top-O,27.18
CA-2016-156755,12/01/2016,18/01/2016,Standard Class,YS-21880,United States,Newark,Delaware,19711,East,"OFF-ST-10002615-Dual Level, ",465.18
CA-2016-130876,12/05/2016,16/05/2016,Second Class,AZ-10750,United States,New York City,New York,10024,East,OFF-ST-10004258-Portable Per,36.63
CA-2017-145898,26/09/2017,26/09/2017,Same Day,CM-12445,United States,Redlands,California,92374,West,OFF-ST-10004507-Advantus Rol,51.45
CA-2017-145898,26/09/2017,26/09/2017,Same Day,CM-12445,United States,Redlands,California,92374,West,OFF-LA-10000262-Avery 494,7.83
CA-2017-145898,26/09/2017,26/09/2017,Same Day,CM-12445,United States,Redlands,California,92374,West,OFF-AR-10002445-SANFORD Majo,35.4
CA-2017-145898,26/09/2017,26/09/2017,Same Day,CM-12445,United States,Redlands,California,92374,West,OFF-PA-10001667-Great White ,29.9
US-2018-159562,9/09/2018,15/09/2018,Standard Class,JB-16000,United States,Roseville,Michigan,48066,Central,"OFF-EN-10000461-#10- 4 1/8"" ",17.48
CA-2018-134635,15/04/2018,17/04/2018,Second Class,NS-18640,United States,Los Angeles,California,90049,West,OFF-PA-10002254-Xerox 1883,79.14
CA-2018-167080,10/06/2018,14/06/2018,Standard Class,LC-16930,United States,New York City,New York,10011,East,OFF-AR-10001868-Prang Dustle,8.4
CA-2018-145653,1/09/2018,1/09/2018,Same Day,CA-12775,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875-Harbour Crea,498.26
CA-2015-140487,14/06/2015,20/06/2015,Standard Class,SR-20425,United States,Detroit,Michigan,48234,Central,FUR-BO-10000711-Hon Metal Bo,212.94
CA-2018-117401,18/05/2018,22/05/2018,Second Class,PP-18955,United States,Springfield,Missouri,65807,Central,OFF-AP-10000938-Avanti 1.7 C,706.86
CA-2018-117401,18/05/2018,22/05/2018,Second Class,PP-18955,United States,Springfield,Missouri,65807,Central,TEC-PH-10003555-Motorola HK2,114.95
CA-2018-117401,18/05/2018,22/05/2018,Second Class,PP-18955,United States,Springfield,Missouri,65807,Central,OFF-BI-10001267-Universal Re,43.19
US-2018-109582,12/09/2018,17/09/2018,Second Class,JM-15865,United States,Los Angeles,California,90036,West,OFF-PA-10004071-Eaton Premiu,166.44
CA-2017-119865,21/06/2017,26/06/2017,Standard Class,AS-10090,United States,New York City,New York,10011,East,OFF-BI-10001553-SpineVue Loc,36.56
CA-2017-119865,21/06/2017,26/06/2017,Standard Class,AS-10090,United States,New York City,New York,10011,East,OFF-BI-10003007-Premium Tran,186.144
CA-2017-119865,21/06/2017,26/06/2017,Standard Class,AS-10090,United States,New York City,New York,10011,East,FUR-BO-10003272-O'Sullivan L,353.568
US-2015-147648,26/11/2015,1/12/2015,Standard Class,LS-16975,United States,San Francisco,California,94109,West,OFF-PA-10001033-Xerox 1893,81.98
CA-2018-124436,19/03/2018,22/03/2018,Second Class,SA-20830,United States,Fresno,California,93727,West,OFF-BI-10001553-SpineVue Loc,14.624
CA-2018-124436,19/03/2018,22/03/2018,Second Class,SA-20830,United States,Fresno,California,93727,West,FUR-TA-10001095-Chromcraft R,697.16
CA-2018-124436,19/03/2018,22/03/2018,Second Class,SA-20830,United States,Fresno,California,93727,West,FUR-FU-10001185-Advantus Emp,30.93
CA-2018-124436,19/03/2018,22/03/2018,Second Class,SA-20830,United States,Fresno,California,93727,West,OFF-BI-10000343-Pressboard C,27.496
CA-2015-115084,18/10/2015,22/10/2015,Standard Class,LS-17200,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626-Office Star ,605.34
CA-2018-131037,22/08/2018,23/08/2018,First Class,TM-21490,United States,San Francisco,California,94110,West,FUR-TA-10001768-Hon Racetrac,210.008
CA-2017-111143,19/11/2017,22/11/2017,First Class,TT-21265,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10001947-Acco 6 Outle,54.96
CA-2015-166744,20/09/2015,24/09/2015,Standard Class,DN-13690,United States,Columbia,Maryland,21044,East,FUR-FU-10004952-C-Line Cubic,164.22
CA-2015-166744,20/09/2015,24/09/2015,Standard Class,DN-13690,United States,Columbia,Maryland,21044,East,FUR-BO-10001337-O'Sullivan L,362.94
CA-2015-166744,20/09/2015,24/09/2015,Standard Class,DN-13690,United States,Columbia,Maryland,21044,East,TEC-AC-10003628-Logitech 910,59.98
CA-2017-116561,11/09/2017,17/09/2017,Standard Class,EB-14110,United States,San Jose,California,95123,West,OFF-ST-10004186-Stur-D-Stor ,332.94
CA-2017-116561,11/09/2017,17/09/2017,Standard Class,EB-14110,United States,San Jose,California,95123,West,OFF-BI-10001658-GBC Standard,39.872
CA-2017-110730,23/09/2017,26/09/2017,Second Class,CM-11815,United States,Seattle,Washington,98115,West,OFF-SU-10004737-Acme Design ,13.68
CA-2018-146367,4/08/2018,8/08/2018,Standard Class,HM-14860,United States,Carrollton,Texas,75007,Central,OFF-BI-10002827-Avery Durabl,3.318
CA-2017-149454,25/07/2017,26/07/2017,First Class,KM-16375,United States,Arlington,Virginia,22204,South,"OFF-BI-10003694-Avery 3 1/2""",10.44
CA-2017-156265,2/08/2017,4/08/2017,Second Class,BF-11020,United States,Los Angeles,California,90032,West,FUR-TA-10001691-Barricks Non,136.464
CA-2017-156265,2/08/2017,4/08/2017,Second Class,BF-11020,United States,Los Angeles,California,90032,West,TEC-PH-10001918-Nortel Busin,333.576
CA-2017-156265,2/08/2017,4/08/2017,Second Class,BF-11020,United States,Los Angeles,California,90032,West,OFF-BI-10000285-XtraLife Cle,12.544
US-2016-168914,21/05/2016,27/05/2016,Standard Class,JE-15745,United States,Frankfort,Illinois,60423,Central,OFF-AP-10000358-Fellowes Bas,20.768
US-2018-110989,3/11/2018,5/11/2018,Second Class,EJ-14155,United States,Seattle,Washington,98105,West,TEC-AC-10002345-HP Standard ,43.5
CA-2016-106215,16/04/2016,21/04/2016,Standard Class,BN-11470,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001229-Staples,12.576
US-2017-169369,12/12/2017,18/12/2017,Standard Class,EC-14050,United States,Columbus,Georgia,31907,South,TEC-AC-10001314-Case Logic 2,249.95
US-2017-169369,12/12/2017,18/12/2017,Standard Class,EC-14050,United States,Columbus,Georgia,31907,South,OFF-PA-10004438-Xerox 1907,49.12
CA-2016-132318,30/10/2016,2/11/2016,First Class,TT-21220,United States,Virginia Beach,Virginia,23464,South,OFF-AP-10000026-Tripp Lite I,182.91
US-2015-131982,7/03/2015,11/03/2015,Second Class,NP-18685,United States,Des Moines,Washington,98198,West,OFF-BI-10004224-Catalog Bind,107.648
CA-2016-125185,5/03/2016,7/03/2016,Second Class,AH-10195,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647-Situations C,99.372
CA-2016-125185,5/03/2016,7/03/2016,Second Class,AH-10195,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247-36X48 HARDFL,33.568
CA-2017-130078,8/08/2017,14/08/2017,Standard Class,CC-12145,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003270-Xerox 1954,10.56
US-2018-114034,3/01/2018,8/01/2018,Standard Class,DL-13315,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735-Xerox 1905,38.88
US-2018-115595,9/10/2018,11/10/2018,First Class,XP-21865,United States,Los Angeles,California,90032,West,OFF-PA-10001745-Wirebound Me,35.2
CA-2018-158722,20/10/2018,26/10/2018,Standard Class,MA-17560,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000176-Xerox 1887,45.528
CA-2015-105165,7/09/2015,10/09/2015,First Class,SZ-20035,United States,Houston,Texas,77036,Central,TEC-PH-10000675-Panasonic KX,196.776
CA-2015-105165,7/09/2015,10/09/2015,First Class,SZ-20035,United States,Houston,Texas,77036,Central,OFF-BI-10000050-Angle-D Bind,2.92
CA-2015-105165,7/09/2015,10/09/2015,First Class,SZ-20035,United States,Houston,Texas,77036,Central,FUR-TA-10004154-Riverside Fu,200.795
CA-2015-105165,7/09/2015,10/09/2015,First Class,SZ-20035,United States,Houston,Texas,77036,Central,TEC-AC-10002718-Belkin Stand,46.688
CA-2015-105165,7/09/2015,10/09/2015,First Class,SZ-20035,United States,Houston,Texas,77036,Central,OFF-AR-10003179-Dixon Ticond,21.864
CA-2018-147452,30/09/2018,3/10/2018,First Class,CS-11845,United States,Seattle,Washington,98103,West,OFF-PA-10001838-Adams Teleph,11.76
CA-2018-147452,30/09/2018,3/10/2018,First Class,CS-11845,United States,Seattle,Washington,98103,West,OFF-PA-10004039-Xerox 1882,167.94
CA-2018-147452,30/09/2018,3/10/2018,First Class,CS-11845,United States,Seattle,Washington,98103,West,OFF-AP-10001626-Commercial W,3.89
US-2018-114657,16/11/2018,21/11/2018,Standard Class,MH-18115,United States,Yonkers,New York,10701,East,TEC-MA-10003173-Hewlett-Pack,52.44
CA-2018-144484,11/09/2018,11/09/2018,Same Day,CB-12025,United States,San Francisco,California,94110,West,"FUR-FU-10000260-6"" Cubicle W",32.36
CA-2018-144484,11/09/2018,11/09/2018,Same Day,CB-12025,United States,San Francisco,California,94110,West,OFF-AP-10004487-Kensington 4,406.6
CA-2018-125913,16/01/2018,16/01/2018,Same Day,JO-15145,United States,Los Angeles,California,90008,West,FUR-FU-10001487-Eldon Expres,27.92
CA-2018-125913,16/01/2018,16/01/2018,Same Day,JO-15145,United States,Los Angeles,California,90008,West,FUR-TA-10001520-Lesro Sheffi,399.672
US-2017-158309,26/11/2017,29/11/2017,First Class,PA-19060,United States,Miami,Florida,33142,South,OFF-BI-10000145-Zipper Ring ,3.744
CA-2016-162887,7/11/2016,9/11/2016,Second Class,SV-20785,United States,Burlington,Vermont,,East,FUR-CH-10000595-Safco Contou,715.2
CA-2018-147333,14/12/2018,20/12/2018,Standard Class,KL-16555,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004469-Microsoft Sc,159.8
CA-2018-147333,14/12/2018,20/12/2018,Standard Class,KL-16555,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10003038-Kingston Dig,44.75
CA-2015-113859,13/09/2015,17/09/2015,Standard Class,BC-11125,United States,Odessa,Texas,79762,Central,FUR-CH-10004698-Padded Foldi,340.116
CA-2015-159681,7/12/2015,13/12/2015,Standard Class,PO-18850,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641-Xerox 1909,105.52
US-2018-104094,7/09/2018,11/09/2018,Standard Class,AG-10675,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002134-Rosewill 107,13.48
CA-2018-152709,7/10/2018,12/10/2018,Standard Class,DB-13210,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837-SAFCO Mobile,85.52
CA-2016-105158,5/09/2016,10/09/2016,Standard Class,SP-20860,United States,Rochester,Minnesota,55901,Central,FUR-FU-10001706-Longer-Life ,6.16
CA-2016-105158,5/09/2016,10/09/2016,Standard Class,SP-20860,United States,Rochester,Minnesota,55901,Central,OFF-PA-10001970-Xerox 1881,36.84
CA-2015-133424,30/03/2015,4/04/2015,Standard Class,Dl-13600,United States,Seattle,Washington,98105,West,OFF-ST-10002957-Sterilite Sh,15.84
CA-2015-133424,30/03/2015,4/04/2015,Standard Class,Dl-13600,United States,Seattle,Washington,98105,West,OFF-LA-10002312-Avery 490,44.4
CA-2018-105991,5/05/2018,6/05/2018,First Class,LH-17020,United States,Louisville,Colorado,80027,West,OFF-EN-10002600-Redi-Strip #,21.24
CA-2018-105991,5/05/2018,6/05/2018,First Class,LH-17020,United States,Louisville,Colorado,80027,West,OFF-BI-10003274-Avery Durabl,9.552
CA-2018-105991,5/05/2018,6/05/2018,First Class,LH-17020,United States,Louisville,Colorado,80027,West,FUR-BO-10004467-Bestar Class,89.991
US-2018-136784,30/04/2018,5/05/2018,Standard Class,AD-10180,United States,San Francisco,California,94122,West,OFF-PA-10000675-Xerox 1919,163.96
CA-2015-146283,8/09/2015,15/09/2015,Standard Class,KT-16465,United States,Houston,Texas,77036,Central,OFF-PA-10002259-Geographics ,17.904
CA-2015-146283,8/09/2015,15/09/2015,Standard Class,KT-16465,United States,Houston,Texas,77036,Central,FUR-CH-10004287-SAFCO Arco F,966.7
CA-2015-146283,8/09/2015,15/09/2015,Standard Class,KT-16465,United States,Houston,Texas,77036,Central,OFF-PA-10000482-Snap-A-Way B,182.112
CA-2018-151218,20/06/2018,23/06/2018,First Class,PJ-19015,United States,Miami,Florida,33180,South,OFF-ST-10004835-Plastic Stac,4.464
CA-2016-111073,26/12/2016,30/12/2016,Standard Class,MC-18100,United States,Medina,Ohio,44256,East,FUR-TA-10004086-KI Adjustabl,51.588
CA-2018-144883,15/08/2018,19/08/2018,Standard Class,BO-11350,United States,Roseville,Minnesota,55113,Central,OFF-LA-10000305-Avery 495,50.4
CA-2018-142174,4/03/2018,9/03/2018,Standard Class,DP-13000,United States,Houston,Texas,77041,Central,OFF-PA-10000806-Xerox 1934,89.568
CA-2018-108791,27/07/2018,31/07/2018,Standard Class,TM-21490,United States,Yonkers,New York,10701,East,FUR-FU-10004018-Tensor Compu,14.89
CA-2018-108791,27/07/2018,31/07/2018,Standard Class,TM-21490,United States,Yonkers,New York,10701,East,TEC-PH-10002660-Nortel Netwo,543.92
CA-2017-106656,23/09/2017,26/09/2017,First Class,DV-13045,United States,San Diego,California,92037,West,OFF-EN-10001509-Poly String ,4.08
CA-2017-106656,23/09/2017,26/09/2017,First Class,DV-13045,United States,San Diego,California,92037,West,OFF-LA-10003148-Avery 51,18.9
CA-2017-113831,30/05/2017,3/06/2017,Standard Class,AH-10690,United States,Springfield,Virginia,22153,South,FUR-TA-10002645-Hon Rectangu,2275.5
CA-2017-113831,30/05/2017,3/06/2017,Standard Class,AH-10690,United States,Springfield,Virginia,22153,South,TEC-AC-10003033-Plantronics ,1979.7
CA-2017-113831,30/05/2017,3/06/2017,Standard Class,AH-10690,United States,Springfield,Virginia,22153,South,OFF-LA-10001297-Avery 473,62.1
US-2015-139500,16/11/2015,20/11/2015,Standard Class,AB-10165,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017-SAFCO Option,37.296
US-2015-166310,21/09/2015,23/09/2015,First Class,JS-15940,United States,Garland,Texas,75043,Central,FUR-FU-10001546-Dana Swing-A,8.544
US-2017-168410,21/02/2017,26/02/2017,Standard Class,BV-11245,United States,Oceanside,New York,11572,East,FUR-FU-10000629-9-3/4 Diamet,68.95
